age_60_80
34.81754268
16.744636236
13.524375325000001
19.030374981
22.035800793
23.869403548
20.476550680000003
11.935925588
13.300501708
23.342224894
23.61082374
19.250118651
21.411938436
22.137464487
30.38171327
21.693548387
21.213045964000003
31.10220424
24.05818051
29.512533060000003
20.183809496
24.45796288
19.221808824
22.359177147
20.708048548
19.758047396000002
17.387081109
18.391409164000002
23.460807373999998
25.225175550000003
21.198402882
19.551215453
20.201121298
22.477903079
20.576339734999998
19.113149846
19.594422788000003
17.252007193
26.30410655
19.776075773
20.665795713
17.052721331
24.144064020000002
17.634995568
18.342691848
22.425036392
20.586360741
21.164550356
27.06374086
23.471986418
19.463069431
20.797133643
26.47852066
20.393354327
17.495285132
18.387681158
17.956977389000002
23.217777781
15.825248151
17.646890005
18.741365525
19.945454542
19.35223157
25.155455056999998
30.056490600000004
22.011210579
24.170506154
18.214700975
21.474189332999998
21.907782388
22.144461723
23.176680079999997
20.432196669
26.26976118
19.176234756
26.457525160000003
21.105693152999997
31.36966127
11.330935252
19.796286326
16.046762238
19.9932407
19.5875664
18.851417037
21.942924736
18.458893233
17.293233087
22.726660902
20.289488927
22.405706465
15.568453397
15.665055683999999
21.968380824
22.360515018
23.562495869000003
8.324852432
19.704182248000002
20.502276399
13.799956109
12.49290176
20.673952638
22.781980738999998
31.416549789999998
22.68006978
18.325791855
30.58782119
20.392317124999998
26.414233572999997
23.804401789
16.744371322
13.925690864
23.311838866
23.646248248
26.70530855
18.346945773999998
26.75814751
21.235102928
23.700705346
20.711417101
24.895682110000003
18.328916674
23.48734874
19.577385575999998
15.202861019
16.707973420000002
19.391903837
19.798362833
19.632527052
22.52076623
25.20065106
29.10545326
18.378552212
20.061003397
17.66126598
21.888412015
20.846417567000003
22.495527729
23.143057087
20.111283505
22.227154542999997
21.288899037
19.315381648
22.217885814
20.234577848
19.503499277000003
15.665209245
24.506777610999997
27.41046832
21.621984485
20.367278802999998
34.6062759
27.57055151
23.205272849
23.64046545
21.976893456
28.399253090000002
24.93403694
23.183962264
26.78309722
20.815986677
20.499431285
25.52845529
21.099866335
19.894205980000002
21.170678336
17.14075604
26.683339135
20.918613514
16.136984953
38.826574640000004
16.862970406000002
19.243744724
17.931291131
14.5994224
25.248568849999998
15.201818432
20.493921698999998
20.063676932
20.913928871
19.661894697
19.117152463
25.456776658000003
18.610686011
20.084417873
10.8068121
24.88123978
16.398020053
22.044528787
18.313923406
15.534425533
24.797679038
17.562886595
23.496732024
23.99150039
16.866898854
16.584734953999998
20.820080213
22.860614478000002
28.98476319
23.996661337
22.986568055
17.019625233
16.193831008
20.756217353
31.074441460000003
17.957234473
19.800811131
17.919309133
24.963896707
23.036303633
24.415954411999998
28.46982321
22.772540557
25.738090919999998
21.264061916
25.35996284
16.49085633
21.438870755
19.918750438
13.980219193
20.750179619
22.652956587
19.455998963
15.008240404999999
20.64733219
24.96098492
19.000138806
14.060131997
19.702242208
18.333525811999998
16.736734466999998
21.435351035
23.53479854
24.367771028
21.786919142000002
19.346630248
20.871541189
26.650077609999997
20.110384492999998
29.7782471
19.726129248
16.691628714
20.063649272
20.540748621
19.860219714
21.331236893
24.379358437
16.444444446
16.776327802
28.35811571
16.323417237999998
16.436048336
20.362879925
26.646884280000002
22.187500001
21.060089614
22.687439145
18.983675194
22.328644123
22.865005822999997
21.471687271
17.785125627
16.192991616
32.49154207
25.024445280000002
24.510708565
14.746070307
22.310101804
19.232983993
17.654553112
23.435150041
23.811068315
21.040853496
24.467868075
24.863300095
13.564796125
23.405808857
23.89156321
14.795007214999998
18.264828372
19.849138474
18.949080122
15.391376395999998
23.011266642000002
13.47826087
24.645237939
22.602418676
31.12900878
26.861167000000002
20.564222192
18.145269361
23.234787597999997
29.768171119999998
15.930580232
15.306646985
24.113728293999998
20.694585098
24.21661709
28.44720497
13.053483074999999
21.320932425000002
33.40627893
17.359560272
21.621801929
18.640930216
25.100133511
21.502933941
14.821171285000002
20.448488443
16.984988676
26.000549499999998
21.065989848
19.16847055
12.178907834
20.823707849
14.134093056000001
27.755102039999997
17.655501319
16.322921692999998
13.391756812
18.562130969000002
21.516718728
27.381572099000003
22.820512821
10.668281616000002
16.641949579
23.02376794
15.589241554
17.231341608
20.251721684
20.414025357
17.284371362999998
23.959138590000002
21.988547631000003
20.747593979999998
18.579489804999998
22.823767269
22.523212689
16.554656426
25.170394358000003
22.838023164
19.027032662
20.370032192
15.316208403000001
21.428571425999998
25.29089665
17.205499967
22.462122501000003
23.668095530000002
26.536626443000003
22.869347777999998
26.21420997
23.497401707
20.056266309
21.985554585000003
24.294042756
23.233130124
23.371264222
22.41911098
21.331344397000002
22.970843181
27.75960257
24.977293365999998
25.96115735
21.826237716
26.59064404
15.972706261999999
20.98293254
20.34077201
25.18067707
20.307730646
20.804880451
22.119316221
18.804305536999998
17.895704499
20.620246983
19.867320454
22.589712355
27.816711589999997
20.188496855
24.91492981
27.903921939999996
30.438690349999998
27.920901450000002
24.468971269999997
15.51121931
18.791868346
23.249081393
28.654970759999998
11.648301194
11.260155952
15.05896583
14.772758441
14.740462553
22.772676819
13.667976197999998
31.63619533
19.520079101
26.60473979
24.70573372
13.857459203000001
21.80046166
14.072168335
18.834570052
23.295350956
23.928924915
13.083499495
23.248509707
20.401065896
18.942504435
19.137321237000002
20.476050853
27.294398100000002
23.185011709999998
21.280278621
38.4574965
22.077922073
19.662453375
25.329404568
24.506994776
18.783465951
18.433831808
20.971508644
17.022706079
19.223135812000002
19.828080233999998
17.990136844
16.204260622
26.62338735
23.771460244
10.621501364
19.836305561
21.862887977
18.495654291
25.917926559999998
17.940656465
20.343411718
21.8152769
21.21726529
19.851983425
22.448496331
27.33168173
23.627179402
21.755015283
24.495122950000003
13.5
16.130310264
21.328634819999998
17.530715548
24.440111424999998
17.488932256
22.783280984
21.586896533999997
18.734970799
21.071092035
19.856326596
22.457783806000002
17.228800654
23.512260764
33.24159622
15.332099789
27.59538598
21.79597372
30.056213374000002
22.49460641
19.568741892
28.8670285
17.750906419
26.89274448
28.082191780000002
21.929625424
22.847682114999998
26.990049749999997
30.50193051
18.427840908
19.512195121999998
17.772722776000002
21.363860515
23.621745785999998
22.231590783
25.67931054
23.012773457999998
18.447310365
26.28099173
27.851888789999997
19.859978552
24.516408623
22.549201637
18.235518293
22.562636772
28.860145511
18.614474211
26.303491559999998
20.096560046
17.084293225
19.806373541
22.594944975
21.473655322
